poi_id_1,poi_id_2,poi_name_1,poi_name_2,distance
195,440,Advanced Communications &Electronic,4.08-GF-Office reception,
195,182,Advanced Communications &Electronic,Riyad Bank,
195,146,Advanced Communications &Electronic,Ministry of Culture,
195,138,Advanced Communications &Electronic,king Abdullah financial center,
195,280,Advanced Communications &Electronic,Financial Plaza,
195,186,Advanced Communications &Electronic,AMC cinema,
195,184,Advanced Communications &Electronic,KAFD Helipad,
195,106,Advanced Communications &Electronic,sidf Academy,
195,606,Advanced Communications &Electronic,Waiting Lobby,
195,1,Advanced Communications &Electronic,Nouf Alsudairi abayas,
195,279,Advanced Communications &Electronic,Toby's Estate,
195,276,Advanced Communications &Electronic,Zaadna Line,
195,37,Advanced Communications &Electronic,Little Flora,
195,34,Advanced Communications &Electronic,Lagate,
195,156,Advanced Communications &Electronic,trading tower,
195,164,Advanced Communications &Electronic,Saudi Downtown Company,
195,7,Advanced Communications &Electronic,Ameenah Oud,
195,101,Advanced Communications &Electronic,Kunooz,
195,277,Advanced Communications &Electronic,Bloom,
195,598,Advanced Communications &Electronic,Bianca,
195,10,Advanced Communications &Electronic,Male WC-1st-5.07,
195,36,Advanced Communications &Electronic,Male Toilet-1st-3.05,
195,286,Advanced Communications &Electronic,Toilet,
195,328,Advanced Communications &Electronic,toilet Male & Female,
195,329,Advanced Communications &Electronic,toilet Male & Female,
195,28,Advanced Communications &Electronic,Male Toilet-entrance-building-5.08,
195,9,Advanced Communications &Electronic,Female WC-1st-5.07,
195,496,Advanced Communications &Electronic,KAFD Grand Mosque Female WC,
195,4,Advanced Communications &Electronic,5.07-GF Male WC,
195,495,Advanced Communications &Electronic,KAFD Grand Mosque Male WC,
195,596,Advanced Communications &Electronic,Male Toilet,
195,599,Advanced Communications &Electronic,Female Toilet,
195,600,Advanced Communications &Electronic,Male Toilet,
195,29,Advanced Communications &Electronic,Female Toilet-entrance-Building-5.08,
595,69,AL JURAID,Kids Home,99.24363499765396
595,46,AL JURAID,Banoon Day Care,
595,39,AL JURAID,Banoon Day Care,289.7577343178213
595,20,AL JURAID,Lasuhran Spa,62.40195559847837
595,119,AL JURAID,KAFD Metro Station,728.0729544304952
595,118,AL JURAID,Aramco,677.2043182808198
595,126,AL JURAID,king Abdullah financial center,668.6918673073369
595,131,AL JURAID,Muqarnas Tower Parcel 1.09,424.4076476162123
595,140,AL JURAID,The Steps,
595,281,AL JURAID,PIF,367.8220187926273
595,604,AL JURAID,TADAWUL TOWER,
595,168,AL JURAID,Roland Berger,78.95791072970505
595,169,AL JURAID,Saudi Venture Capital Company,78.95791072970505
595,170,AL JURAID,Real Estate Registry,78.95791072970505
595,171,AL JURAID,Fund Of Funds,78.95791072970505
595,191,AL JURAID,Hectare Company,
595,193,AL JURAID,Tools & Solutions,
595,172,AL JURAID,local content & government procurement,78.95791072970505
595,175,AL JURAID,Events Investment Fund,78.95791072970505
595,177,AL JURAID,Soudah Development Co,78.95791072970505
595,43,AL JURAID,Construction Office,
595,197,AL JURAID,Alibaba Cloud,328.29286975719543
595,107,AL JURAID,Saudi Group for Research and Media,954.258464362403
595,166,AL JURAID,Alvarez and Marsal,78.95791072970505
595,167,AL JURAID,Alkhair Capital,78.95791072970505
595,44,AL JURAID,Event Company,
595,174,AL JURAID,ROSHN,78.95791072970505
595,540,AL JURAID,Saudi Industrial Development Fund,294.32326296604805
595,173,AL JURAID,Roche,78.95791072970505
595,196,AL JURAID,Valuable Capital financial company,
595,190,AL JURAID,eWTP Arabia Capital,
595,194,AL JURAID,Bim Company,
595,195,AL JURAID,Advanced Communications &Electronic,
595,601,AL JURAID,BANK RIYAD,452.51949170592
595,602,AL JURAID,SNB BANK,498.46272822993234
595,593,AL JURAID,Tamkeen Academy,
595,188,AL JURAID,Sports Boulevard,
595,189,AL JURAID,Tourism  Development Fund,
595,248,AL JURAID,5.09 (A.03),172.07234700528286
595,313,AL JURAID,Khalil 2.05,620.5291394643069
595,314,AL JURAID,Khalil2,607.113327623896
595,187,AL JURAID,King Salman Park,
595,309,AL JURAID,2.09.B4,464.006912441446
595,310,AL JURAID,2.09.b4.1,474.0345539487516
595,307,AL JURAID,2.09.b3,496.862946282456
595,308,AL JURAID,2.09.b3.1,499.07281944686565
595,305,AL JURAID,2.09.b2,478.5115736480043
595,303,AL JURAID,2.09.b1,479.3584285760063
595,304,AL JURAID,2.09.B1.1,483.72970922202575
595,539,AL JURAID,Tagpod,340.1329196708684
595,541,AL JURAID,1.10 Khalil,80.04254521363464
595,306,AL JURAID,2.09.b2.1,495.85775139724547
595,12,AL JURAID,SIWAR FOODS,74.22699289887876
595,141,AL JURAID,gharam restaurant,313.85391106961106
595,223,AL JURAID,CRÃˆME London,
595,73,AL JURAID,Monopoly,
595,77,AL JURAID,LE PERROQUET,279.1102796861892
595,93,AL JURAID,Sushi Samba,
595,581,AL JURAID,KUURU,377.84160236722255
595,71,AL JURAID,Black Tap,
595,207,AL JURAID,urth caffe,
595,582,AL JURAID,Good Food,291.99621353981394
595,136,AL JURAID,veloce,289.69946539441975
595,33,AL JURAID,Siwar Foods,357.3705011129722
595,63,AL JURAID,siwar foods,140.87836999857942
595,85,AL JURAID,Chalmont,
595,88,AL JURAID,EL Camino Taco Bar Restaurant,
595,89,AL JURAID,La Rustica Restaurant,
595,90,AL JURAID,Starbucks,185.50327435547158
595,91,AL JURAID,A.O.K Kitchen,
595,135,AL JURAID,SPOUT CAFFE,382.7358718368002
595,143,AL JURAID,CRÃˆME London,237.579676497644
595,84,AL JURAID,Pistrina,
595,128,AL JURAID,Mr Chow,400.54398647213486
595,82,AL JURAID,Tale CafÃ©,
595,83,AL JURAID,Il Baretto,
595,163,AL JURAID,Dnkin,489.0859355859434
595,237,AL JURAID,Triasta cafe,253.32540153629313
595,273,AL JURAID,Il Baretto,68.69566597213188
595,489,AL JURAID,Draft CafÃ©,618.2892729994829
595,490,AL JURAID,Joe & The Juice,
595,491,AL JURAID,Pistrina Bakery,618.2892729994829
595,538,AL JURAID,Zuma,375.5231469514138
595,537,AL JURAID,lagate,19.697931816088843
595,324,AL JURAID,Jones the grocer,
595,275,AL JURAID,Maui,63.218172349514425
595,6,AL JURAID,Coffee SP OUT,185.6418422967008
595,76,AL JURAID,Trieste,
595,105,AL JURAID,Jones the Grocer,
595,586,AL JURAID,12 Cups,
595,38,AL JURAID,Health Club,289.7577343178213
595,533,AL JURAID,Four Spa,
595,326,AL JURAID,kHALIL,125.66592565970058
595,318,AL JURAID,White pharmacy,84.44691447017702
595,8,AL JURAID,Priory Healthcare,
595,554,AL JURAID,KAFD Grand Mosque,91.55901914343015
595,35,AL JURAID,Prayer Hall,297.3788513228845
595,45,AL JURAID,Reception SIDF&Tamken&Baby care,
595,492,AL JURAID,Emirates NBD,618.2892729994829
595,185,AL JURAID,Conference Centre,288.36208637613845
595,162,AL JURAID,Alahli bank,489.0859355859434
595,125,AL JURAID,National Development Fund,632.4093012833405
595,524,AL JURAID,Parking pay machine-B4,453.54973848746414
595,523,AL JURAID,Parking Pay Machine-B3,400.61574111822745
595,155,AL JURAID,Area 1 Parking (Building 1.04,573.1919635216461
595,145,AL JURAID,Alvarez & Marsal Middle East Limited,
595,204,AL JURAID,PARKING,328.29286975719543
595,27,AL JURAID,Parking Machine,118.82248740901714
595,521,AL JURAID,Parking Pay Machine-B1,373.94829209478206
595,123,AL JURAID,National Debt Management Center,604.2925616374695
595,440,AL JURAID,4.08-GF-Office reception,666.7943834936417
595,182,AL JURAID,Riyad Bank,225.54198124905653
595,146,AL JURAID,Ministry of Culture,229.362992729501
595,138,AL JURAID,king Abdullah financial center,
595,280,AL JURAID,Financial Plaza,292.93661079301853
595,186,AL JURAID,AMC cinema,288.36208637613845
595,184,AL JURAID,KAFD Helipad,464.6831748336491
595,106,AL JURAID,sidf Academy,
595,606,AL JURAID,Waiting Lobby,445.0806406801758
595,1,AL JURAID,Nouf Alsudairi abayas,94.07868119998187
595,279,AL JURAID,Toby's Estate,249.73675621379607
595,276,AL JURAID,Zaadna Line,255.10053440794192
595,37,AL JURAID,Little Flora,289.3707430801539
595,34,AL JURAID,Lagate,290.0178178052939
595,156,AL JURAID,trading tower,541.3710770111386
595,164,AL JURAID,Saudi Downtown Company,
595,7,AL JURAID,Ameenah Oud,137.54339191367376
595,101,AL JURAID,Kunooz,236.65949124795802
595,277,AL JURAID,Bloom,
595,598,AL JURAID,Bianca,
595,10,AL JURAID,Male WC-1st-5.07,110.38287609801861
595,36,AL JURAID,Male Toilet-1st-3.05,293.88525891084817
595,286,AL JURAID,Toilet,56.648941118774054
595,328,AL JURAID,toilet Male & Female,164.17250156796814
595,329,AL JURAID,toilet Male & Female,347.3885968645517
595,28,AL JURAID,Male Toilet-entrance-building-5.08,63.218172349514425
595,9,AL JURAID,Female WC-1st-5.07,107.88422536851652
595,496,AL JURAID,KAFD Grand Mosque Female WC,102.6274135157483
595,4,AL JURAID,5.07-GF Male WC,208.06607905496708
595,495,AL JURAID,KAFD Grand Mosque Male WC,
595,596,AL JURAID,Male Toilet,0.0
595,599,AL JURAID,Female Toilet,373.6415476446177
595,600,AL JURAID,Male Toilet,381.6117624689685
595,29,AL JURAID,Female Toilet-entrance-Building-5.08,63.218172349514425
601,69,BANK RIYAD,Kids Home,455.90735681272656
601,46,BANK RIYAD,Banoon Day Care,
601,39,BANK RIYAD,Banoon Day Care,510.0442487494691
601,20,BANK RIYAD,Lasuhran Spa,421.6862468976347
601,119,BANK RIYAD,KAFD Metro Station,693.0008092218862
601,118,BANK RIYAD,Aramco,675.8266219594032
601,126,BANK RIYAD,king Abdullah financial center,615.9651625076905
601,131,BANK RIYAD,Muqarnas Tower Parcel 1.09,291.05391773609534
601,140,BANK RIYAD,The Steps,
601,281,BANK RIYAD,PIF,234.4682889125104
601,604,BANK RIYAD,TADAWUL TOWER,
601,168,BANK RIYAD,Roland Berger,373.561580976215
601,169,BANK RIYAD,Saudi Venture Capital Company,373.561580976215
601,170,BANK RIYAD,Real Estate Registry,373.561580976215
601,171,BANK RIYAD,Fund Of Funds,373.561580976215
601,191,BANK RIYAD,Hectare Company,
601,193,BANK RIYAD,Tools & Solutions,
601,172,BANK RIYAD,local content & government procurement,373.561580976215
601,175,BANK RIYAD,Events Investment Fund,373.561580976215
601,177,BANK RIYAD,Soudah Development Co,373.561580976215
601,43,BANK RIYAD,Construction Office,
601,197,BANK RIYAD,Alibaba Cloud,548.5793841888433
601,107,BANK RIYAD,Saudi Group for Research and Media,1051.8017471059102
601,166,BANK RIYAD,Alvarez and Marsal,373.561580976215
601,167,BANK RIYAD,Alkhair Capital,373.561580976215
601,44,BANK RIYAD,Event Company,
601,174,BANK RIYAD,ROSHN,373.561580976215
601,540,BANK RIYAD,Saudi Industrial Development Fund,501.3438147611422
601,173,BANK RIYAD,Roche,373.561580976215
601,196,BANK RIYAD,Valuable Capital financial company,
601,190,BANK RIYAD,eWTP Arabia Capital,
601,194,BANK RIYAD,Bim Company,
601,195,BANK RIYAD,Advanced Communications &Electronic,
601,595,BANK RIYAD,AL JURAID,452.51949170592
601,602,BANK RIYAD,SNB BANK,56.412439843872065
601,593,BANK RIYAD,Tamkeen Academy,
601,188,BANK RIYAD,Sports Boulevard,
601,189,BANK RIYAD,Tourism  Development Fund,
601,248,BANK RIYAD,5.09 (A.03),385.3606592894231
601,313,BANK RIYAD,Khalil 2.05,585.456994255698
601,314,BANK RIYAD,Khalil2,572.041182415287
601,187,BANK RIYAD,King Salman Park,
601,309,BANK RIYAD,2.09.B4,462.6292161200293
601,310,BANK RIYAD,2.09.b4.1,472.6568576273349
601,307,BANK RIYAD,2.09.b3,495.4852499610393
601,308,BANK RIYAD,2.09.b3.1,497.69512312544896
601,305,BANK RIYAD,2.09.b2,477.1338773265876
601,303,BANK RIYAD,2.09.b1,477.9807322545896
601,304,BANK RIYAD,2.09.B1.1,482.35201290060905
601,539,BANK RIYAD,Tagpod,338.7552233494517
601,541,BANK RIYAD,1.10 Khalil,298.27496119027836
601,306,BANK RIYAD,2.09.b2.1,494.4800550758288
601,12,BANK RIYAD,SIWAR FOODS,363.93638427984706
601,141,BANK RIYAD,gharam restaurant,311.3879178418684
601,223,BANK RIYAD,CRÃˆME London,
601,73,BANK RIYAD,Monopoly,
601,77,BANK RIYAD,LE PERROQUET,499.396794117837
601,93,BANK RIYAD,Sushi Samba,
601,581,BANK RIYAD,KUURU,598.1281167988705
601,71,BANK RIYAD,Black Tap,
601,207,BANK RIYAD,urth caffe,
601,582,BANK RIYAD,Good Food,512.2827279714617
601,136,BANK RIYAD,veloce,288.32176907300305
601,33,BANK RIYAD,Siwar Foods,577.6570155446201
601,63,BANK RIYAD,siwar foods,497.8903614763161
601,85,BANK RIYAD,Chalmont,
601,88,BANK RIYAD,EL Camino Taco Bar Restaurant,
601,89,BANK RIYAD,La Rustica Restaurant,
601,90,BANK RIYAD,Starbucks,376.7751446503121
601,91,BANK RIYAD,A.O.K Kitchen,
601,135,BANK RIYAD,SPOUT CAFFE,381.3581755153835
601,143,BANK RIYAD,CRÃˆME London,272.2952337669359
601,84,BANK RIYAD,Pistrina,
601,128,BANK RIYAD,Mr Chow,399.16629015071817
601,82,BANK RIYAD,Tale CafÃ©,
601,83,BANK RIYAD,Il Baretto,
601,163,BANK RIYAD,Dnkin,502.3328463998496
601,237,BANK RIYAD,Triasta cafe,473.61191596794094
601,273,BANK RIYAD,Il Baretto,383.82382573378817
601,489,BANK RIYAD,Draft CafÃ©,583.217127790874
601,490,BANK RIYAD,Joe & The Juice,
601,491,BANK RIYAD,Pistrina Bakery,583.217127790874
601,538,BANK RIYAD,Zuma,374.14545062999713
601,537,BANK RIYAD,lagate,445.8072189497909
601,324,BANK RIYAD,Jones the grocer,
601,275,BANK RIYAD,Maui,415.73358290351973
601,6,BANK RIYAD,Coffee SP OUT,486.75712655961013
601,76,BANK RIYAD,Trieste,
601,105,BANK RIYAD,Jones the Grocer,
601,586,BANK RIYAD,12 Cups,
601,38,BANK RIYAD,Health Club,510.0442487494691
601,533,BANK RIYAD,Four Spa,
601,326,BANK RIYAD,kHALIL,406.53808798944016
601,318,BANK RIYAD,White pharmacy,436.96232502418235
601,8,BANK RIYAD,Priory Healthcare,
601,554,BANK RIYAD,KAFD Grand Mosque,385.215922560545
601,35,BANK RIYAD,Prayer Hall,517.6653657545323
601,45,BANK RIYAD,Reception SIDF&Tamken&Baby care,
601,492,BANK RIYAD,Emirates NBD,583.217127790874
601,185,BANK RIYAD,Conference Centre,471.08351332438787
601,162,BANK RIYAD,Alahli bank,502.3328463998496
601,125,BANK RIYAD,National Development Fund,597.3371560747314
601,524,BANK RIYAD,Parking pay machine-B4,636.2711654357137
601,523,BANK RIYAD,Parking Pay Machine-B3,583.337168066477
601,155,BANK RIYAD,Area 1 Parking (Building 1.04,433.3429149808928
601,145,BANK RIYAD,Alvarez & Marsal Middle East Limited,
601,204,BANK RIYAD,PARKING,548.5793841888433
601,27,BANK RIYAD,Parking Machine,431.56151926692365
601,521,BANK RIYAD,Parking Pay Machine-B1,556.6697190430315
601,123,BANK RIYAD,National Debt Management Center,667.3125008041033
601,440,BANK RIYAD,4.08-GF-Office reception,665.4166871722249
601,182,BANK RIYAD,Riyad Bank,408.2634081973059
601,146,BANK RIYAD,Ministry of Culture,472.16221960419824
601,138,BANK RIYAD,king Abdullah financial center,
601,280,BANK RIYAD,Financial Plaza,159.58288091290152
601,186,BANK RIYAD,AMC cinema,471.08351332438787
601,184,BANK RIYAD,KAFD Helipad,477.9300856475553
601,106,BANK RIYAD,sidf Academy,
601,606,BANK RIYAD,Waiting Lobby,44.7610510312334
601,1,BANK RIYAD,Nouf Alsudairi abayas,466.1199463623435
601,279,BANK RIYAD,Toby's Estate,258.17075376302705
601,276,BANK RIYAD,Zaadna Line,437.8219613561913
601,37,BANK RIYAD,Little Flora,509.6572575118017
601,34,BANK RIYAD,Lagate,510.30433223694166
601,156,BANK RIYAD,trading tower,408.01734713102167
601,164,BANK RIYAD,Saudi Downtown Company,
601,7,BANK RIYAD,Ameenah Oud,490.47413865997
601,101,BANK RIYAD,Kunooz,456.94600567960583
601,277,BANK RIYAD,Bloom,
601,598,BANK RIYAD,Bianca,
601,10,BANK RIYAD,Male WC-1st-5.07,453.08118495295537
601,36,BANK RIYAD,Male Toilet-1st-3.05,514.171773342496
601,286,BANK RIYAD,Toilet,415.27338112361446
601,328,BANK RIYAD,toilet Male & Female,306.17865246310373
601,329,BANK RIYAD,toilet Male & Female,346.010900543135
601,28,BANK RIYAD,Male Toilet-entrance-building-5.08,415.73358290351973
601,9,BANK RIYAD,Female WC-1st-5.07,455.5798356824575
601,496,BANK RIYAD,KAFD Grand Mosque Female WC,412.0294761655102
601,4,BANK RIYAD,5.07-GF Male WC,538.4252892515807
601,495,BANK RIYAD,KAFD Grand Mosque Male WC,
601,596,BANK RIYAD,Male Toilet,465.28854650267857
601,599,BANK RIYAD,Female Toilet,107.31975466865478
601,600,BANK RIYAD,Male Toilet,115.28996949300561
601,29,BANK RIYAD,Female Toilet-entrance-Building-5.08,415.73358290351973
602,69,SNB BANK,Kids Home,501.8505933367388
602,46,SNB BANK,Banoon Day Care,
602,39,SNB BANK,Banoon Day Care,555.9874852734812
602,20,SNB BANK,Lasuhran Spa,467.62948342164697
602,119,SNB BANK,KAFD Metro Station,738.9440457458985
602,118,SNB BANK,Aramco,721.7698584834153
602,126,SNB BANK,king Abdullah financial center,661.9083990317026
602,131,SNB BANK,Muqarnas Tower Parcel 1.09,336.9971542601076
602,140,SNB BANK,The Steps,
602,281,SNB BANK,PIF,280.41152543652265
602,604,SNB BANK,TADAWUL TOWER,
602,168,SNB BANK,Roland Berger,419.50481750022726
602,169,SNB BANK,Saudi Venture Capital Company,419.50481750022726
602,170,SNB BANK,Real Estate Registry,419.50481750022726
602,171,SNB BANK,Fund Of Funds,419.50481750022726
602,191,SNB BANK,Hectare Company,
602,193,SNB BANK,Tools & Solutions,
602,172,SNB BANK,local content & government procurement,419.50481750022726
602,175,SNB BANK,Events Investment Fund,419.50481750022726
602,177,SNB BANK,Soudah Development Co,419.50481750022726
602,43,SNB BANK,Construction Office,
602,197,SNB BANK,Alibaba Cloud,594.5226207128555
602,107,SNB BANK,Saudi Group for Research and Media,1097.7449836299224
602,166,SNB BANK,Alvarez and Marsal,419.50481750022726
602,167,SNB BANK,Alkhair Capital,419.50481750022726
602,44,SNB BANK,Event Company,
602,174,SNB BANK,ROSHN,419.50481750022726
602,540,SNB BANK,Saudi Industrial Development Fund,547.2870512851543
602,173,SNB BANK,Roche,419.50481750022726
602,196,SNB BANK,Valuable Capital financial company,
602,190,SNB BANK,eWTP Arabia Capital,
602,194,SNB BANK,Bim Company,
602,195,SNB BANK,Advanced Communications &Electronic,
602,595,SNB BANK,AL JURAID,498.4627282299323
602,601,SNB BANK,BANK RIYAD,56.41243984387207
602,593,SNB BANK,Tamkeen Academy,
602,188,SNB BANK,Sports Boulevard,
602,189,SNB BANK,Tourism  Development Fund,
602,248,SNB BANK,5.09 (A.03),431.30389581343536
602,313,SNB BANK,Khalil 2.05,631.4002307797102
602,314,SNB BANK,Khalil2,617.9844189392993
602,187,SNB BANK,King Salman Park,
602,309,SNB BANK,2.09.B4,508.57245264404156
602,310,SNB BANK,2.09.b4.1,518.6000941513472
602,307,SNB BANK,2.09.b3,541.4284864850515
602,308,SNB BANK,2.09.b3.1,543.6383596494612
602,305,SNB BANK,2.09.b2,523.0771138505999
602,303,SNB BANK,2.09.b1,523.9239687786019
602,304,SNB BANK,2.09.B1.1,528.2952494246214
602,539,SNB BANK,Tagpod,384.69845987346395
602,541,SNB BANK,1.10 Khalil,344.21819771429057
602,306,SNB BANK,2.09.b2.1,540.423291599841
602,12,SNB BANK,SIWAR FOODS,409.8796208038593
602,141,SNB BANK,gharam restaurant,357.3311543658807
602,223,SNB BANK,CRÃˆME London,
602,73,SNB BANK,Monopoly,
602,77,SNB BANK,LE PERROQUET,545.3400306418492
602,93,SNB BANK,Sushi Samba,
602,581,SNB BANK,KUURU,644.0713533228827
602,71,SNB BANK,Black Tap,
602,207,SNB BANK,urth caffe,
602,582,SNB BANK,Good Food,558.2259644954739
602,136,SNB BANK,veloce,334.2650055970153
602,33,SNB BANK,Siwar Foods,623.6002520686324
602,63,SNB BANK,siwar foods,543.8335980003285
602,85,SNB BANK,Chalmont,
602,88,SNB BANK,EL Camino Taco Bar Restaurant,
602,89,SNB BANK,La Rustica Restaurant,
602,90,SNB BANK,Starbucks,422.71838117432435
602,91,SNB BANK,A.O.K Kitchen,
602,135,SNB BANK,SPOUT CAFFE,427.30141203939576
602,143,SNB BANK,CRÃˆME London,318.23847029094816
602,84,SNB BANK,Pistrina,
602,128,SNB BANK,Mr Chow,445.10952667473043
602,82,SNB BANK,Tale CafÃ©,
602,83,SNB BANK,Il Baretto,
602,163,SNB BANK,Dnkin,548.276082923862
602,237,SNB BANK,Triasta cafe,519.5551524919532
602,273,SNB BANK,Il Baretto,429.76706225780043
602,489,SNB BANK,Draft CafÃ©,629.1603643148862
602,490,SNB BANK,Joe & The Juice,
602,491,SNB BANK,Pistrina Bakery,629.1603643148862
602,538,SNB BANK,Zuma,420.0886871540094
602,537,SNB BANK,lagate,491.7504554738032
602,324,SNB BANK,Jones the grocer,
602,275,SNB BANK,Maui,461.676819427532
602,6,SNB BANK,Coffee SP OUT,532.7003630836224
602,76,SNB BANK,Trieste,
602,105,SNB BANK,Jones the Grocer,
602,586,SNB BANK,12 Cups,
602,38,SNB BANK,Health Club,555.9874852734812
602,533,SNB BANK,Four Spa,
602,326,SNB BANK,kHALIL,452.4813245134524
602,318,SNB BANK,White pharmacy,482.9055615481946
602,8,SNB BANK,Priory Healthcare,
602,554,SNB BANK,KAFD Grand Mosque,431.15915908455725
602,35,SNB BANK,Prayer Hall,563.6086022785446
602,45,SNB BANK,Reception SIDF&Tamken&Baby care,
602,492,SNB BANK,Emirates NBD,629.1603643148862
602,185,SNB BANK,Conference Centre,517.0267498484002
602,162,SNB BANK,Alahli bank,548.276082923862
602,125,SNB BANK,National Development Fund,643.2803925987437
602,524,SNB BANK,Parking pay machine-B4,682.214401959726
602,523,SNB BANK,Parking Pay Machine-B3,629.2804045904894
602,155,SNB BANK,Area 1 Parking (Building 1.04,479.28615150490504
602,145,SNB BANK,Alvarez & Marsal Middle East Limited,
602,204,SNB BANK,PARKING,594.5226207128555
602,27,SNB BANK,Parking Machine,477.5047557909359
602,521,SNB BANK,Parking Pay Machine-B1,602.6129555670439
602,123,SNB BANK,National Debt Management Center,713.2557373281154
602,440,SNB BANK,4.08-GF-Office reception,711.3599236962372
602,182,SNB BANK,Riyad Bank,454.2066447213182
602,146,SNB BANK,Ministry of Culture,518.1054561282106
602,138,SNB BANK,king Abdullah financial center,
602,280,SNB BANK,Financial Plaza,205.5261174369138
602,186,SNB BANK,AMC cinema,517.0267498484002
602,184,SNB BANK,KAFD Helipad,523.8733221715676
602,106,SNB BANK,sidf Academy,
602,606,SNB BANK,Waiting Lobby,108.12354400732458
602,1,SNB BANK,Nouf Alsudairi abayas,512.0631828863558
602,279,SNB BANK,Toby's Estate,304.1139902870393
602,276,SNB BANK,Zaadna Line,483.7651978802036
602,37,SNB BANK,Little Flora,555.6004940358139
602,34,SNB BANK,Lagate,556.2475687609538
602,156,SNB BANK,trading tower,453.96058365503393
602,164,SNB BANK,Saudi Downtown Company,
602,7,SNB BANK,Ameenah Oud,536.4173751839821
602,101,SNB BANK,Kunooz,502.8892422036181
602,277,SNB BANK,Bloom,
602,598,SNB BANK,Bianca,
602,10,SNB BANK,Male WC-1st-5.07,499.02442147696763
602,36,SNB BANK,Male Toilet-1st-3.05,560.1150098665082
602,286,SNB BANK,Toilet,461.2166176476267
602,328,SNB BANK,toilet Male & Female,352.12188898711605
602,329,SNB BANK,toilet Male & Female,391.95413706714726
602,28,SNB BANK,Male Toilet-entrance-building-5.08,461.676819427532
602,9,SNB BANK,Female WC-1st-5.07,501.52307220646975
602,496,SNB BANK,KAFD Grand Mosque Female WC,457.97271268952244
602,4,SNB BANK,5.07-GF Male WC,584.3685257755928
602,495,SNB BANK,KAFD Grand Mosque Male WC,
602,596,SNB BANK,Male Toilet,511.23178302669083
602,599,SNB BANK,Female Toilet,153.2629911926671
602,600,SNB BANK,Male Toilet,161.23320601701792
602,29,SNB BANK,Female Toilet-entrance-Building-5.08,461.676819427532
593,69,Tamkeen Academy,Kids Home,
593,46,Tamkeen Academy,Banoon Day Care,
593,39,Tamkeen Academy,Banoon Day Care,
593,20,Tamkeen Academy,Lasuhran Spa,
593,119,Tamkeen Academy,KAFD Metro Station,
593,118,Tamkeen Academy,Aramco,
593,126,Tamkeen Academy,king Abdullah financial center,
593,131,Tamkeen Academy,Muqarnas Tower Parcel 1.09,
593,140,Tamkeen Academy,The Steps,
593,281,Tamkeen Academy,PIF,
593,604,Tamkeen Academy,TADAWUL TOWER,
593,168,Tamkeen Academy,Roland Berger,
593,169,Tamkeen Academy,Saudi Venture Capital Company,
593,170,Tamkeen Academy,Real Estate Registry,
593,171,Tamkeen Academy,Fund Of Funds,
593,191,Tamkeen Academy,Hectare Company,
593,193,Tamkeen Academy,Tools & Solutions,
593,172,Tamkeen Academy,local content & government procurement,
593,175,Tamkeen Academy,Events Investment Fund,
593,177,Tamkeen Academy,Soudah Development Co,
593,43,Tamkeen Academy,Construction Office,
593,197,Tamkeen Academy,Alibaba Cloud,
593,107,Tamkeen Academy,Saudi Group for Research and Media,
593,166,Tamkeen Academy,Alvarez and Marsal,
593,167,Tamkeen Academy,Alkhair Capital,
593,44,Tamkeen Academy,Event Company,
593,174,Tamkeen Academy,ROSHN,
593,540,Tamkeen Academy,Saudi Industrial Development Fund,
593,173,Tamkeen Academy,Roche,
593,196,Tamkeen Academy,Valuable Capital financial company,
593,190,Tamkeen Academy,eWTP Arabia Capital,
593,194,Tamkeen Academy,Bim Company,
593,195,Tamkeen Academy,Advanced Communications &Electronic,
593,595,Tamkeen Academy,AL JURAID,
593,601,Tamkeen Academy,BANK RIYAD,
593,602,Tamkeen Academy,SNB BANK,
593,188,Tamkeen Academy,Sports Boulevard,
593,189,Tamkeen Academy,Tourism  Development Fund,
593,248,Tamkeen Academy,5.09 (A.03),
593,313,Tamkeen Academy,Khalil 2.05,
593,314,Tamkeen Academy,Khalil2,
593,187,Tamkeen Academy,King Salman Park,
593,309,Tamkeen Academy,2.09.B4,
593,310,Tamkeen Academy,2.09.b4.1,
593,307,Tamkeen Academy,2.09.b3,
593,308,Tamkeen Academy,2.09.b3.1,
593,305,Tamkeen Academy,2.09.b2,
593,303,Tamkeen Academy,2.09.b1,
593,304,Tamkeen Academy,2.09.B1.1,
593,539,Tamkeen Academy,Tagpod,
593,541,Tamkeen Academy,1.10 Khalil,
593,306,Tamkeen Academy,2.09.b2.1,
593,12,Tamkeen Academy,SIWAR FOODS,
593,141,Tamkeen Academy,gharam restaurant,
593,223,Tamkeen Academy,CRÃˆME London,
593,73,Tamkeen Academy,Monopoly,
593,77,Tamkeen Academy,LE PERROQUET,
593,93,Tamkeen Academy,Sushi Samba,
593,581,Tamkeen Academy,KUURU,
593,71,Tamkeen Academy,Black Tap,
593,207,Tamkeen Academy,urth caffe,
593,582,Tamkeen Academy,Good Food,
593,136,Tamkeen Academy,veloce,
593,33,Tamkeen Academy,Siwar Foods,
593,63,Tamkeen Academy,siwar foods,
593,85,Tamkeen Academy,Chalmont,
593,88,Tamkeen Academy,EL Camino Taco Bar Restaurant,
593,89,Tamkeen Academy,La Rustica Restaurant,
593,90,Tamkeen Academy,Starbucks,
593,91,Tamkeen Academy,A.O.K Kitchen,
593,135,Tamkeen Academy,SPOUT CAFFE,
